Date,GMSL (Church & White 2011),Long-run CO2 concentration,CO2 Global Emissions,Long-run N2O concentration,Per-capita N2O emissions in CO2 equivalents,Per-capita CH4 emissions in CO2 equivalents,Global land avg temp. anomaly (relative to 1961-90 average),Global Sea surface temp. anomaly (relative to 1961-90 average),Artic Sea Ice Extent Avg,Antartica Sea Ice Extent Avg,Nino Index 1.2,Nino Index 3
31/08/1907,-152.4154519,300.0749175,2833452550,279.9333333,0.18791975,1.2235925,-0.50975995,-0.52695,16.18194408,12.07842373,19.35,23.95
30/09/1907,-152.6585075,300.15899,2823899400,279.9466667,0.187975,1.2227292,-0.5105719,-0.5353,16.17764757,12.07793006,20.48,24.99
31/10/1907,-152.9015631,300.2430625,2814346250,279.96,0.18803025,1.2218659,-0.51138385,-0.54365,16.17335107,12.0774364,20.08,24.48
30/11/1907,-153.1446188,300.327135,2804793100,279.9733333,0.1880855,1.2210026,-0.5121958,-0.552,16.16905456,12.07694274,21.17,24.55
31/12/1907,-153.3876744,300.4112075,2795239950,279.9866667,0.18814075,1.2201393,-0.51300775,-0.56035,16.16475806,12.07644907,22.07,24.93
31/01/1908,-153.63073,300.49528,2785686800,280,0.188196,1.219276,-0.5138197,-0.5687,16.16046155,12.07595541,24.37,25.28
29/02/1908,-153.329341,300.5793525,2795310183,280.0133333,0.188244167,1.219855183,-0.515641988,-0.5702,16.15616504,12.07546175,26.13,26.45
31/03/1908,-153.0279521,300.663425,2804933567,280.0266667,0.188292333,1.220434367,-0.517464275,-0.5717,16.15186854,12.07496809,26.66,26.66
30/04/1908,-152.7265631,300.7474975,2814556950,280.04,0.1883405,1.22101355,-0.519286563,-0.5732,16.14757203,12.07447442,24.42,26.73
31/05/1908,-152.4251742,300.83157,2824180333,280.0533333,0.188388667,1.221592733,-0.52110885,-0.5747,16.14327553,12.07398076,23.44,26.26
30/06/1908,-152.1237852,300.9156425,2833803717,280.0666667,0.188436833,1.222171917,-0.522931138,-0.5762,16.13897902,12.0734871,23.12,26.37
31/07/1908,-151.8223963,300.999715,2843427100,280.08,0.188485,1.2227511,-0.524753425,-0.5777,16.13468252,12.07299343,20.89,24.83
31/08/1908,-151.5210073,301.0837875,2853050483,280.0933333,0.188533167,1.223330283,-0.526575713,-0.5792,16.13038601,12.07249977,20.29,24.53
30/09/1908,-151.2196183,301.16786,2862673867,280.1066667,0.188581333,1.223909467,-0.528398,-0.5807,16.1260895,12.07200611,19.46,24.22
31/10/1908,-150.9182294,301.2519325,2872297250,280.12,0.1886295,1.22448865,-0.530220287,-0.5822,16.121793,12.07151244,20.57,24.46
30/11/1908,-150.6168404,301.336005,2881920633,280.1333333,0.188677667,1.225067833,-0.532042575,-0.5837,16.11749649,12.07101878,20.8,24.16
31/12/1908,-150.3154515,301.4200775,2891544017,280.1466667,0.188725833,1.225647017,-0.533864863,-0.5852,16.11319999,12.07052512,21.94,23.94
31/01/1909,-150.0140625,301.50415,2901167400,280.16,0.188774,1.2262262,-0.53568715,-0.5867,16.10890348,12.07003145,24.82,25.4
28/02/1909,-149.9467017,301.2012292,2913013950,280.1725,0.188792333,1.226647842,-0.535289013,-0.586491667,16.10460698,12.06953779,25.32,25.36
31/03/1909,-149.8793408,300.8983083,2924860500,280.185,0.188810667,1.227069483,-0.534890875,-0.586283333,16.10031047,12.06904413,26.51,26.64
30/04/1909,-149.81198,300.5953875,2936707050,280.1975,0.188829,1.227491125,-0.534492738,-0.586075,16.09601396,12.06855046,24.87,26.62
31/05/1909,-149.7446192,300.2924667,2948553600,280.21,0.188847333,1.227912767,-0.5340946,-0.585866667,16.09171746,12.0680568,23.44,26.37
30/06/1909,-149.6772583,299.9895458,2960400150,280.2225,0.188865667,1.228334408,-0.533696463,-0.585658333,16.08742096,12.06756314,21.59,25.18
31/07/1909,-149.6098975,299.686625,2972246700,280.235,0.188884,1.22875605,-0.533298325,-0.58545,16.08312445,12.06706947,20.54,24.55
31/08/1909,-149.5425367,299.3837042,2984093250,280.2475,0.188902333,1.229177692,-0.532900188,-0.585241667,16.07882795,12.06657581,19.41,23.84
30/09/1909,-149.4751758,299.0807833,2995939800,280.26,0.188920667,1.229599333,-0.53250205,-0.585033333,16.07453144,12.06608215,19.11,23.83
31/10/1909,-149.407815,298.7778625,3007786350,280.2725,0.188939,1.230020975,-0.532103913,-0.584825,16.07023494,12.06558848,19.91,23.62
30/11/1909,-149.3404542,298.4749417,3019632900,280.285,0.188957333,1.230442617,-0.531705775,-0.584616667,16.06593843,12.06509482,20.74,23.42
31/12/1909,-149.2730933,298.1720208,3031479450,280.2975,0.188975667,1.230864258,-0.531307638,-0.584408333,16.06164193,12.06460116,21.98,24.07
31/01/1910,-149.2057325,297.8691,3043326000,280.31,0.188994,1.2312859,-0.5309095,-0.5842,16.05734542,12.06410749,23.37,24.6
28/02/1910,-148.6092044,297.9102942,3047223683,280.3233333,0.189079167,1.231717508,-0.531590292,-0.584366667,16.05304892,12.06361383,25.39,25.77
31/03/1910,-148.0126763,297.9514883,3051121367,280.3366667,0.189164333,1.232149117,-0.532271083,-0.584533333,16.04875241,12.06312017,25.74,26.32
30/04/1910,-147.4161481,297.9926825,3055019050,280.35,0.1892495,1.232580725,-0.532951875,-0.5847,16.04445591,12.0626265,24.86,26.46
31/05/1910,-146.81962,298.0338767,3058916733,280.3633333,0.189334667,1.233012333,-0.533632667,-0.584866667,16.0401594,12.06213284,23.35,25.72
30/06/1910,-146.2230919,298.0750708,3062814417,280.3766667,0.189419833,1.233443942,-0.534313458,-0.585033333,16.0358629,12.06163918,21.87,25.62
31/07/1910,-145.6265638,298.116265,3066712100,280.39,0.189505,1.23387555,-0.53499425,-0.5852,16.03156639,12.06114551,20.85,24.88
31/08/1910,-145.0300356,298.1574592,3070609783,280.4033333,0.189590167,1.234307158,-0.535675042,-0.585366667,16.02726989,12.06065185,20.01,24.28
30/09/1910,-144.4335075,298.1986533,3074507467,280.4166667,0.189675333,1.234738767,-0.536355833,-0.585533333,16.02297338,12.06015819,19.76,23.89
31/10/1910,-143.8369794,298.2398475,3078405150,280.43,0.1897605,1.235170375,-0.537036625,-0.5857,16.01867688,12.05966452,20.01,24.08
30/11/1910,-143.2404513,298.2810417,3082302833,280.4433333,0.189845667,1.235601983,-0.537717417,-0.585866667,16.01438037,12.05917086,20.93,24.58
31/12/1910,-142.6439231,298.3222358,3086200517,280.4566667,0.189930833,1.236033592,-0.538398208,-0.586033333,16.01008387,12.0586772,21.68,24.52
31/01/1911,-142.047395,298.36343,3090098200,280.47,0.190016,1.2364652,-0.539079,-0.5862,16.00578736,12.05818353,24,24.98
28/02/1911,-142.2175342,298.4856925,3103129767,280.4825,0.190146333,1.236919083,-0.53378397,-0.574941667,16.00149085,12.05768987,25.82,25.6
31/03/1911,-142.3876733,298.607955,3116161333,280.495,0.190276667,1.237372967,-0.52848894,-0.563683333,15.99719435,12.05719621,25.87,26.35
30/04/1911,-142.5578125,298.7302175,3129192900,280.5075,0.190407,1.23782685,-0.52319391,-0.552425,15.99289784,12.05670254,24.34,26.41
31/05/1911,-142.7279517,298.85248,3142224467,280.52,0.190537333,1.238280733,-0.51789888,-0.541166667,15.98860134,12.05620888,23.45,25.75
30/06/1911,-142.8980908,298.9747425,3155256033,280.5325,0.190667667,1.238734617,-0.51260385,-0.529908333,15.98430483,12.05571522,22.62,25.91
31/07/1911,-143.06823,299.097005,3168287600,280.545,0.190798,1.2391885,-0.50730882,-0.51865,15.98000833,12.05522155,21.82,25.59
31/08/1911,-143.2383692,299.2192675,3181319167,280.5575,0.190928333,1.239642383,-0.50201379,-0.507391667,15.97571182,12.05472789,21.89,25.23
30/09/1911,-143.4085083,299.34153,3194350733,280.57,0.191058667,1.240096267,-0.49671876,-0.496133333,15.97141531,12.05423423,22.05,25.65
31/10/1911,-143.5786475,299.4637925,3207382300,280.5825,0.191189,1.24055015,-0.49142373,-0.484875,15.96711881,12.05374056,22.17,25.4
30/11/1911,-143.7487867,299.586055,3220413867,280.595,0.191319333,1.241004033,-0.4861287,-0.473616667,15.9628223,12.0532469,23.29,25.91
31/12/1911,-143.9189258,299.7083175,3233445433,280.6075,0.191449667,1.241457917,-0.48083367,-0.462358333,15.9585258,12.05275324,24.27,26.6
31/01/1912,-144.089065,299.83058,3246477000,280.62,0.19158,1.2419118,-0.47553864,-0.4511,15.95422929,12.05225957,25.82,27.19
29/02/1912,-143.9293427,299.9528425,3268981667,280.6333333,0.19175975,1.243216842,-0.474828012,-0.453783333,15.94993279,12.05176591,27.12,27.2
31/03/1912,-143.7696204,300.075105,3291486333,280.6466667,0.1919395,1.244521883,-0.474117383,-0.456466667,15.94563628,12.05127225,27.26,27.66
30/04/1912,-143.6098981,300.1973675,3313991000,280.66,0.19211925,1.245826925,-0.473406755,-0.45915,15.94133978,12.05077858,26.27,28
31/05/1912,-143.4501758,300.31963,3336495667,280.6733333,0.192299,1.247131967,-0.472696127,-0.461833333,15.93704327,12.05028492,24.57,27.15
30/06/1912,-143.2904535,300.4418925,3359000333,280.6866667,0.19247875,1.248437008,-0.471985498,-0.464516667,15.93274677,12.04979126,22.88,26.29
31/07/1912,-143.1307313,300.564155,3381505000,280.7,0.1926585,1.24974205,-0.47127487,-0.4672,15.92845026,12.04929759,20.99,25.26
31/08/1912,-142.971009,300.6864175,3404009667,280.7133333,0.19283825,1.251047092,-0.470564242,-0.469883333,15.92415375,12.04880393,20.62,24.58
30/09/1912,-142.8112867,300.80868,3426514333,280.7266667,0.193018,1.252352133,-0.469853613,-0.472566667,15.91985725,12.04831027,20.69,25.1
31/10/1912,-142.6515644,300.9309425,3449019000,280.74,0.19319775,1.253657175,-0.469142985,-0.47525,15.91556075,12.0478166,20.72,24.77
30/11/1912,-142.4918421,301.053205,3471523667,280.7533333,0.1933775,1.254962217,-0.468432357,-0.477933333,15.91126424,12.04732294,21.31,25.06
31/12/1912,-142.3321198,301.1754675,3494028333,280.7666667,0.19355725,1.256267258,-0.467721728,-0.480616667,15.90696773,12.04682928,22.4,24.74
31/01/1913,-142.1723975,301.29773,3516533000,280.78,0.193737,1.2575723,-0.4670111,-0.4833,15.90267123,12.04633562,24.95,25.55
28/02/1913,-141.8453142,301.2479275,3489304117,280.7925,0.193946,1.255711992,-0.449963223,-0.47115,15.89837473,12.04584195,26.53,26.5
31/03/1913,-141.5182308,301.198125,3462075233,280.805,0.194155,1.253851683,-0.432915345,-0.459,15.89407822,12.04534829,26.21,26.99
30/04/1913,-141.1911475,301.1483225,3434846350,280.8175,0.194364,1.251991375,-0.415867468,-0.44685,15.88978172,12.04485463,24.01,26.31
31/05/1913,-140.8640642,301.09852,3407617467,280.83,0.194573,1.250131067,-0.39881959,-0.4347,15.88548521,12.04436096,23.6,26.57
30/06/1913,-140.5369808,301.0487175,3380388583,280.8425,0.194782,1.248270758,-0.381771712,-0.42255,15.88118871,12.0438673,22.82,26.3
31/07/1913,-140.2098975,300.998915,3353159700,280.855,0.194991,1.24641045,-0.364723835,-0.4104,15.8768922,12.04337364,21.69,25.53
31/08/1913,-139.8828142,300.9491125,3325930817,280.8675,0.1952,1.244550142,-0.347675958,-0.39825,15.8725957,12.04287997,21.5,25.07
30/09/1913,-139.5557308,300.89931,3298701933,280.88,0.195409,1.242689833,-0.33062808,-0.3861,15.86829919,12.04238631,21.3,25.01
31/10/1913,-139.2286475,300.8495075,3271473050,280.8925,0.195618,1.240829525,-0.313580202,-0.37395,15.86400268,12.04189265,22.21,25.27
30/11/1913,-138.9015642,300.799705,3244244167,280.905,0.195827,1.238969217,-0.296532325,-0.3618,15.85970618,12.04139898,22.9,25.86
31/12/1913,-138.5744808,300.7499025,3217015283,280.9175,0.196036,1.237108908,-0.279484448,-0.34965,15.85540967,12.04090532,24.22,26.1
31/01/1914,-138.2473975,300.7001,3189786400,280.93,0.196245,1.2352486,-0.26243657,-0.3375,15.85111317,12.04041166,25.42,26.39
28/02/1914,-137.2529533,300.7507275,3185660592,280.9433333,0.196470583,1.235041592,-0.256539538,-0.328291667,15.84681666,12.03991799,26.49,27.02
31/03/1914,-136.258509,300.801355,3181534783,280.9566667,0.196696167,1.234834583,-0.250642507,-0.319083333,15.84252016,12.03942433,27.24,27.4
30/04/1914,-135.2640648,300.8519825,3177408975,280.97,0.19692175,1.234627575,-0.244745475,-0.309875,15.83822365,12.03893067,25.14,27.9
31/05/1914,-134.2696205,300.90261,3173283167,280.9833333,0.197147333,1.234420567,-0.238848443,-0.300666667,15.83392715,12.038437,24.21,26.82
30/06/1914,-133.2751763,300.9532375,3169157358,280.9966667,0.197372917,1.234213558,-0.232951412,-0.291458333,15.82963064,12.03794334,23.07,26.42
31/07/1914,-132.280732,301.003865,3165031550,281.01,0.1975985,1.23400655,-0.22705438,-0.28225,15.82533413,12.03744968,22.58,26.16
31/08/1914,-131.2862877,301.0544925,3160905742,281.0233333,0.197824083,1.233799542,-0.221157348,-0.273041667,15.82103763,12.03695601,21.72,25.98
30/09/1914,-130.2918435,301.10512,3156779933,281.0366667,0.198049667,1.233592533,-0.215260317,-0.263833333,15.81674112,12.03646235,21.87,25.85
31/10/1914,-129.2973993,301.1557475,3152654125,281.05,0.19827525,1.233385525,-0.209363285,-0.254625,15.81244462,12.03596869,22.36,25.43
30/11/1914,-128.302955,301.206375,3148528317,281.0633333,0.198500833,1.233178517,-0.203466253,-0.245416667,15.80814811,12.03547502,22.87,25.45
31/12/1914,-127.3085108,301.2570025,3144402508,281.0766667,0.198726417,1.232971508,-0.197569222,-0.236208333,15.80385161,12.03498136,24.07,25.89
31/01/1915,-126.3140665,301.30763,3140276700,281.09,0.198952,1.2327645,-0.19167219,-0.227,15.7995551,12.0344877,25.51,26.38
28/02/1915,-126.6744828,301.3582575,3161251392,281.1025,0.199181917,1.234037283,-0.210701436,-0.242675,15.7952586,12.03399403,26.79,26.8
31/03/1915,-127.0348992,301.408885,3182226083,281.115,0.199411833,1.235310067,-0.229730682,-0.25835,15.79096209,12.03350037,27.2,27.5
30/04/1915,-127.3953155,301.4595125,3203200775,281.1275,0.19964175,1.23658285,-0.248759928,-0.274025,15.78666559,12.03300671,26.6,28.03
31/05/1915,-127.7557318,301.51014,3224175467,281.14,0.199871667,1.237855633,-0.267789173,-0.2897,15.78236908,12.03251304,25.85,27.71
30/06/1915,-128.1161482,301.5607675,3245150158,281.1525,0.200101583,1.239128417,-0.286818419,-0.305375,15.77807258,12.03201938,24.94,27.87
31/07/1915,-128.4765645,301.611395,3266124850,281.165,0.2003315,1.2404012,-0.305847665,-0.32105,15.77377607,12.03152572,22.19,25.7
31/08/1915,-128.8369808,301.6620225,3287099542,281.1775,0.200561417,1.241673983,-0.324876911,-0.336725,15.76947957,12.03103205,20.81,25.01
30/09/1915,-129.1973972,301.71265,3308074233,281.19,0.200791333,1.242946767,-0.343906157,-0.3524,15.76518306,12.03053839,20.39,24.96
31/10/1915,-129.5578135,301.7632775,3329048925,281.2025,0.20102125,1.24421955,-0.362935403,-0.368075,15.76088655,12.03004473,20.7,24.89
30/11/1915,-129.9182298,301.813905,3350023617,281.215,0.201251167,1.245492333,-0.381964648,-0.38375,15.75659005,12.02955106,21.32,24.56
31/12/1915,-130.2786462,301.8645325,3370998308,281.2275,0.201481083,1.246765117,-0.400993894,-0.399425,15.75229354,12.0290574,22.13,24.48
31/01/1916,-130.6390625,301.91516,3391973000,281.24,0.201711,1.2480379,-0.42002314,-0.4151,15.74799704,12.02856374,24.1,25.16
29/02/1916,-130.9050346,301.9958713,3404986792,281.2533333,0.20193275,1.248803408,-0.430256187,-0.418783333,15.74370054,12.02807007,24.93,25.39
31/03/1916,-131.1710067,302.0765825,3418000583,281.2666667,0.2021545,1.249568917,-0.440489233,-0.422466667,15.73940403,12.02757641,25.61,26.27
30/04/1916,-131.4369787,302.1572938,3431014375,281.28,0.20237625,1.250334425,-0.45072228,-0.42615,15.73510753,12.02708275,24.56,26.53
31/05/1916,-131.7029508,302.238005,3444028167,281.2933333,0.202598,1.251099933,-0.460955327,-0.429833333,15.73081102,12.02658908,23.09,26.27
30/06/1916,-131.9689229,302.3187163,3457041958,281.3066667,0.20281975,1.251865442,-0.471188373,-0.433516667,15.72651452,12.02609542,21.6,25.64
31/07/1916,-132.234895,302.3994275,3470055750,281.32,0.2030415,1.25263095,-0.48142142,-0.4372,15.72221801,12.02560176,19.92,24.07
31/08/1916,-132.5008671,302.4801388,3483069542,281.3333333,0.20326325,1.253396458,-0.491654467,-0.440883333,15.71792151,12.02510809,18.9,23.28
30/09/1916,-132.7668392,302.56085,3496083333,281.3466667,0.203485,1.254161967,-0.501887513,-0.444566667,15.713625,12.02461443,18.71,23.41
31/10/1916,-133.0328113,302.6415613,3509097125,281.36,0.20370675,1.254927475,-0.51212056,-0.44825,15.7093285,12.02412077,19.2,23.37
30/11/1916,-133.2987833,302.7222725,3522110917,281.3733333,0.2039285,1.255692983,-0.522353607,-0.451933333,15.70503199,12.0236271,19.91,23.12
31/12/1916,-133.5647554,302.8029838,3535124708,281.3866667,0.20415025,1.256458492,-0.532586653,-0.455616667,15.70073549,12.02313344,21.86,23.42
31/01/1917,-133.8307275,302.883695,3548138500,281.4,0.204372,1.257224,-0.5428197,-0.4593,15.69643898,12.02263978,23.75,23.96
28/02/1917,-133.9869779,302.9644062,3544100825,281.4125,0.20456825,1.256156717,-0.5329484,-0.4555,15.69214247,12.02214611,25.17,24.75
31/03/1917,-134.1432283,303.0451175,3540063150,281.425,0.2047645,1.255089433,-0.5230771,-0.4517,15.68784597,12.02165245,25.81,26.13
30/04/1917,-134.2994788,303.1258288,3536025475,281.4375,0.20496075,1.25402215,-0.5132058,-0.4479,15.68354946,12.02115879,25.6,27.12
31/05/1917,-134.4557292,303.20654,3531987800,281.45,0.205157,1.252954867,-0.5033345,-0.4441,15.67925296,12.02066512,24.42,26.92
30/06/1917,-134.6119796,303.2872513,3527950125,281.4625,0.20535325,1.251887583,-0.4934632,-0.4403,15.67495645,12.02017146,22.95,26.6
31/07/1917,-134.76823,303.3679625,3523912450,281.475,0.2055495,1.2508203,-0.4835919,-0.4365,15.67065995,12.0196778,22.59,25.85
31/08/1917,-134.9244804,303.4486738,3519874775,281.4875,0.20574575,1.249753017,-0.4737206,-0.4327,15.66636344,12.01918414,21.3,25.31
30/09/1917,-135.0807308,303.529385,3515837100,281.5,0.205942,1.248685733,-0.4638493,-0.4289,15.66206693,12.01869047,20.54,24.99
31/10/1917,-135.2369813,303.6100963,3511799425,281.5125,0.20613825,1.24761845,-0.453978,-0.4251,15.65777043,12.01819681,20.76,24.86
30/11/1917,-135.3932317,303.6908075,3507761750,281.525,0.2063345,1.246551167,-0.4441067,-0.4213,15.65347392,12.01770315,21.42,24.52
31/12/1917,-135.5494821,303.7715188,3503724075,281.5375,0.20653075,1.245483883,-0.4342354,-0.4175,15.64917742,12.01720948,21.83,24.11
31/01/1918,-135.7057325,303.85223,3499686400,281.55,0.206727,1.2444166,-0.4243641,-0.4137,15.64488091,12.01671582,23.82,24.54
28/02/1918,-135.619621,303.9156458,3460865817,281.5633333,0.206884333,1.24228865,-0.416107848,-0.409816667,15.64058441,12.01622216,25.72,25.4
31/03/1918,-135.5335096,303.9790617,3422045233,281.5766667,0.207041667,1.2401607,-0.407851595,-0.405933333,15.6362879,12.01572849,26.54,26.27
30/04/1918,-135.4473981,304.0424775,3383224650,281.59,0.207199,1.23803275,-0.399595343,-0.40205,15.6319914,12.01523483,26.35,27.09
31/05/1918,-135.3612867,304.1058933,3344404067,281.6033333,0.207356333,1.2359048,-0.39133909,-0.398166667,15.62769489,12.01474117,25.8,27.2
30/06/1918,-135.2751752,304.1693092,3305583483,281.6166667,0.207513667,1.23377685,-0.383082838,-0.394283333,15.62339839,12.0142475,25.01,27.25
31/07/1918,-135.1890638,304.232725,3266762900,281.63,0.207671,1.2316489,-0.374826585,-0.3904,15.61910188,12.01375384,23.78,26.15
31/08/1918,-135.1029523,304.2961408,3227942317,281.6433333,0.207828333,1.22952095,-0.366570333,-0.386516667,15.61480538,12.01326018,22.64,25.6
30/09/1918,-135.0168408,304.3595567,3189121733,281.6566667,0.207985667,1.227393,-0.35831408,-0.382633333,15.61050887,12.01276651,22.34,25.62
31/10/1918,-134.9307294,304.4229725,3150301150,281.67,0.208143,1.22526505,-0.350057828,-0.37875,15.60621237,12.01227285,22.85,26.04
30/11/1918,-134.8446179,304.4863883,3111480567,281.6833333,0.208300333,1.2231371,-0.341801575,-0.374866667,15.60191586,12.01177919,23.54,26.38
31/12/1918,-134.7585065,304.5498042,3072659983,281.6966667,0.208457667,1.22100915,-0.333545323,-0.370983333,15.59761935,12.01128552,24.34,26.55
31/01/1919,-134.672395,304.61322,3033839400,281.71,0.208615,1.2188812,-0.32528907,-0.3671,15.59332285,12.01079186,25.85,27.06
28/02/1919,-134.5765617,304.3851058,3075839200,281.7225,0.2086995,1.220873817,-0.32304457,-0.360225,15.58902635,12.0102982,26.88,27.36
31/03/1919,-134.4807283,304.1569917,3117839000,281.735,0.208784,1.222866433,-0.32080007,-0.35335,15.58472984,12.00980453,27,27.7
30/04/1919,-134.384895,303.9288775,3159838800,281.7475,0.2088685,1.22485905,-0.31855557,-0.346475,15.58043334,12.00931087,26.22,27.98
31/05/1919,-134.2890617,303.7007633,3201838600,281.76,0.208953,1.226851667,-0.31631107,-0.3396,15.57613683,12.00881721,25.33,27.72
30/06/1919,-134.1932283,303.4726492,3243838400,281.7725,0.2090375,1.228844283,-0.31406657,-0.332725,15.57184033,12.00832354,23.87,27.13
31/07/1919,-134.097395,303.244535,3285838200,281.785,0.209122,1.2308369,-0.31182207,-0.32585,15.56754382,12.00782988,22.16,26.07
31/08/1919,-134.0015617,303.0164208,3327838000,281.7975,0.2092065,1.232829517,-0.30957757,-0.318975,15.56324732,12.00733622,20.92,25.59
30/09/1919,-133.9057283,302.7883067,3369837800,281.81,0.209291,1.234822133,-0.30733307,-0.3121,15.55895081,12.00684255,21.07,25.43
31/10/1919,-133.809895,302.5601925,3411837600,281.8225,0.2093755,1.23681475,-0.30508857,-0.305225,15.55465431,12.00634889,21.26,25.03
30/11/1919,-133.7140617,302.3320783,3453837400,281.835,0.20946,1.238807367,-0.30284407,-0.29835,15.5503578,12.00585523,21.48,24.52
31/12/1919,-133.6182283,302.1039642,3495837200,281.8475,0.2095445,1.240799983,-0.30059957,-0.291475,15.5460613,12.00536156,23.08,25.33
31/01/1920,-133.522395,301.87585,3537837000,281.86,0.209629,1.2427926,-0.29835507,-0.2846,15.54176479,12.0048679,25.61,26.3
29/02/1920,-133.3293397,301.9540236,3501865933,281.8733333,0.209735667,1.240197242,-0.293529177,-0.282533333,15.53746828,12.00437424,26.97,26.97
31/03/1920,-133.1362843,302.0321972,3465894867,281.8866667,0.209842333,1.237601883,-0.288703283,-0.280466667,15.53317178,12.00388057,26.95,27.61
30/04/1920,-132.943229,302.1103708,3429923800,281.9,0.209949,1.235006525,-0.28387739,-0.2784,15.52887527,12.00338691,25.79,27.54
31/05/1920,-132.7501737,302.1885444,3393952733,281.9133333,0.210055667,1.232411167,-0.279051497,-0.276333333,15.52457877,12.00289325,24.63,27.09
30/06/1920,-132.5571183,302.266718,3357981667,281.9266667,0.210162333,1.229815808,-0.274225603,-0.274266667,15.52028226,12.00239958,22.64,26.66
31/07/1920,-132.364063,302.3448917,3322010600,281.94,0.210269,1.22722045,-0.26939971,-0.2722,15.51598575,12.00190592,20.3,25.24
31/08/1920,-132.1710077,302.4230653,3286039533,281.9533333,0.210375667,1.224625092,-0.264573817,-0.270133333,15.51168925,12.00141226,20.29,24.98
30/09/1920,-131.9779523,302.5012389,3250068467,281.9666667,0.210482333,1.222029733,-0.259747923,-0.268066667,15.50739274,12.00091859,19.98,24.97
31/10/1920,-131.784897,302.5794125,3214097400,281.98,0.210589,1.219434375,-0.25492203,-0.266,15.50309624,12.00042493,19.97,24.86
30/11/1920,-131.5918417,302.6575861,3178126333,281.9933333,0.210695667,1.216839017,-0.250096137,-0.263933333,15.49879973,11.99993127,21.68,24.82
31/12/1920,-131.3987863,302.7357597,3142155267,282.0066667,0.210802333,1.214243658,-0.245270243,-0.261866667,15.49450323,11.9994376,22.85,25.26
31/01/1921,-131.205731,302.8139333,3106184200,282.02,0.210909,1.2116483,-0.24044435,-0.2598,15.49020672,11.99894394,24.28,25.86
28/02/1921,-131.3182307,302.8921069,3118540742,282.0325,0.211004667,1.212975817,-0.248658463,-0.266583333,15.48591022,11.99845028,25.73,26.07
31/03/1921,-131.4307304,302.9702805,3130897283,282.045,0.211100333,1.214303333,-0.256872575,-0.273366667,15.48161371,11.99795661,26.2,25.97
30/04/1921,-131.5432301,303.0484542,3143253825,282.0575,0.211196,1.21563085,-0.265086688,-0.28015,15.47731721,11.99746295,24.8,26.83
31/05/1921,-131.6557298,303.1266278,3155610367,282.07,0.211291667,1.216958367,-0.2733008,-0.286933333,15.4730207,11.99696929,23.83,26.17
30/06/1921,-131.7682295,303.2048014,3167966908,282.0825,0.211387333,1.218285883,-0.281514913,-0.293716667,15.4687242,11.99647562,22.37,26.29
31/07/1921,-131.8807293,303.282975,3180323450,282.095,0.211483,1.2196134,-0.289729025,-0.3005,15.46442769,11.99598196,21.2,25.34
31/08/1921,-131.993229,303.3611486,3192679992,282.1075,0.211578667,1.220940917,-0.297943138,-0.307283333,15.46013119,11.9954883,19.88,24.4
30/09/1921,-132.1057287,303.4393222,3205036533,282.12,0.211674333,1.222268433,-0.30615725,-0.314066667,15.45583468,11.99499463,19.41,24.52
31/10/1921,-132.2182284,303.5174959,3217393075,282.1325,0.21177,1.22359595,-0.314371363,-0.32085,15.45153818,11.99450097,20.69,24.91
30/11/1921,-132.3307281,303.5956695,3229749617,282.145,0.211865667,1.224923467,-0.322585475,-0.327633333,15.44724167,11.99400731,21.49,24.08
31/12/1921,-132.4432278,303.6738431,3242106158,282.1575,0.211961333,1.226250983,-0.330799587,-0.334416667,15.44294517,11.99351364,22.36,24.36
31/01/1922,-132.5557275,303.7520167,3254462700,282.17,0.212057,1.2275785,-0.3390137,-0.3412,15.43864866,11.99301998,23.91,24.87
28/02/1922,-132.320311,303.8301903,3290815617,282.1833333,0.212155083,1.230130042,-0.337236048,-0.339291667,15.43435216,11.99252632,26.68,26.27
31/03/1922,-132.0848946,303.9083639,3327168533,282.1966667,0.212253167,1.232681583,-0.335458397,-0.337383333,15.43005565,11.99203265,26.42,26.98
30/04/1922,-131.8494781,303.9865375,3363521450,282.21,0.21235125,1.235233125,-0.333680745,-0.335475,15.42575915,11.99153899,25.41,26.98
31/05/1922,-131.6140617,304.0647111,3399874367,282.2233333,0.212449333,1.237784667,-0.331903093,-0.333566667,15.42146264,11.99104533,24.09,26.94
30/06/1922,-131.3786452,304.1428847,3436227283,282.2366667,0.212547417,1.240336208,-0.330125442,-0.331658333,15.41716614,11.99055167,21.99,25.82
31/07/1922,-131.1432288,304.2210584,3472580200,282.25,0.2126455,1.24288775,-0.32834779,-0.32975,15.41286963,11.990058,20.7,24.8
31/08/1922,-130.9078123,304.299232,3508933117,282.2633333,0.212743583,1.245439292,-0.326570138,-0.327841667,15.40857313,11.98956434,19.74,23.81
30/09/1922,-130.6723958,304.3774056,3545286033,282.2766667,0.212841667,1.247990833,-0.324792487,-0.325933333,15.40427662,11.98907068,19.4,24.14
31/10/1922,-130.4369794,304.4555792,3581638950,282.29,0.21293975,1.250542375,-0.323014835,-0.324025,15.39998012,11.98857701,20.22,24.53
30/11/1922,-130.2015629,304.5337528,3617991867,282.3033333,0.213037833,1.253093917,-0.321237183,-0.322116667,15.39568361,11.98808335,20.48,24.18
31/12/1922,-129.9661465,304.6119264,3654344783,282.3166667,0.213135917,1.255645458,-0.319459532,-0.320208333,15.39138711,11.98758969,21.81,24.41
